Starting training for TPTrans with the following parameters:
	k - 1000
	epochs - 300
	DS: Max timediff in seq - 15
	DS: Total window size - 420
	DS: Prediction window size - 120
	DS: Stride - 15
	Training: Batch size - 32
	Training: Learning rate - 0.0001

Total dataset size: 37114
Using cuda...
Epoch 1/300 | Train Loss: 0.082928 | Val Loss: 0.037064
Epoch 242/300 | Train Loss: 0.000539 | Val Loss: 0.001272
Epoch 243/300 | Train Loss: 0.000495 | Val Loss: 0.001190
Epoch 244/300 | Train Loss: 0.000481 | Val Loss: 0.001366
Epoch 245/300 | Train Loss: 0.000706 | Val Loss: 0.001441
Epoch 246/300 | Train Loss: 0.000658 | Val Loss: 0.001314
Epoch 247/300 | Train Loss: 0.000424 | Val Loss: 0.001340
Epoch 248/300 | Train Loss: 0.000433 | Val Loss: 0.001209
Epoch 249/300 | Train Loss: 0.000466 | Val Loss: 0.001344
Epoch 250/300 | Train Loss: 0.000637 | Val Loss: 0.001412
Epoch 251/300 | Train Loss: 0.000566 | Val Loss: 0.001246
Epoch 252/300 | Train Loss: 0.000393 | Val Loss: 0.001204
Epoch 253/300 | Train Loss: 0.000449 | Val Loss: 0.001249
Epoch 254/300 | Train Loss: 0.000442 | Val Loss: 0.001346
Epoch 255/300 | Train Loss: 0.000492 | Val Loss: 0.001406
Epoch 256/300 | Train Loss: 0.000651 | Val Loss: 0.001299
Epoch 257/300 | Train Loss: 0.000426 | Val Loss: 0.001199
Epoch 258/300 | Train Loss: 0.000465 | Val Loss: 0.001369
Epoch 259/300 | Train Loss: 0.000477 | Val Loss: 0.001110
Epoch 260/300 | Train Loss: 0.000362 | Val Loss: 0.001131
Epoch 261/300 | Train Loss: 0.000633 | Val Loss: 0.002113
Epoch 262/300 | Train Loss: 0.000629 | Val Loss: 0.001248
Epoch 263/300 | Train Loss: 0.000378 | Val Loss: 0.001265
Epoch 264/300 | Train Loss: 0.000437 | Val Loss: 0.001235
Epoch 265/300 | Train Loss: 0.000424 | Val Loss: 0.001206
Epoch 266/300 | Train Loss: 0.000436 | Val Loss: 0.001219
Epoch 267/300 | Train Loss: 0.000713 | Val Loss: 0.001444
Epoch 268/300 | Train Loss: 0.000431 | Val Loss: 0.001214
Epoch 269/300 | Train Loss: 0.000422 | Val Loss: 0.001202
Epoch 270/300 | Train Loss: 0.000916 | Val Loss: 0.001920
Epoch 271/300 | Train Loss: 0.000655 | Val Loss: 0.001169
Epoch 272/300 | Train Loss: 0.000380 | Val Loss: 0.001175
Epoch 273/300 | Train Loss: 0.000354 | Val Loss: 0.001079
Epoch 274/300 | Train Loss: 0.000361 | Val Loss: 0.001113
Epoch 275/300 | Train Loss: 0.000375 | Val Loss: 0.001401
Epoch 276/300 | Train Loss: 0.000418 | Val Loss: 0.001187
Epoch 277/300 | Train Loss: 0.000397 | Val Loss: 0.001183
Epoch 278/300 | Train Loss: 0.000527 | Val Loss: 0.001417
Epoch 279/300 | Train Loss: 0.000764 | Val Loss: 0.001488
Epoch 280/300 | Train Loss: 0.000432 | Val Loss: 0.001086
Epoch 281/300 | Train Loss: 0.000425 | Val Loss: 0.001685
Epoch 282/300 | Train Loss: 0.000539 | Val Loss: 0.001303
Epoch 283/300 | Train Loss: 0.000370 | Val Loss: 0.001260
Epoch 284/300 | Train Loss: 0.000435 | Val Loss: 0.001205
Epoch 285/300 | Train Loss: 0.000706 | Val Loss: 0.001760
Epoch 286/300 | Train Loss: 0.000519 | Val Loss: 0.001131
Epoch 287/300 | Train Loss: 0.000430 | Val Loss: 0.001147
Epoch 288/300 | Train Loss: 0.000347 | Val Loss: 0.001115
Epoch 289/300 | Train Loss: 0.000326 | Val Loss: 0.001141
Epoch 290/300 | Train Loss: 0.000617 | Val Loss: 0.001218
Epoch 291/300 | Train Loss: 0.000439 | Val Loss: 0.001142
Epoch 292/300 | Train Loss: 0.000418 | Val Loss: 0.001395
Epoch 293/300 | Train Loss: 0.000505 | Val Loss: 0.001095
Epoch 294/300 | Train Loss: 0.000414 | Val Loss: 0.001331
Epoch 295/300 | Train Loss: 0.000525 | Val Loss: 0.001200
Epoch 296/300 | Train Loss: 0.000389 | Val Loss: 0.001052
Epoch 297/300 | Train Loss: 0.000419 | Val Loss: 0.001087
Epoch 298/300 | Train Loss: 0.000420 | Val Loss: 0.001267
Epoch 299/300 | Train Loss: 0.000432 | Val Loss: 0.001380
Epoch 300/300 | Train Loss: 0.000356 | Val Loss: 0.001215
Test Loss: 0.001256

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 27059851: <TPT> in cluster <dcc> Done

Job <TPT> was submitted from host <gbarlogin1> by user <s242823> in cluster <dcc> at Mon Nov 17 21:39:56 2025
Job was executed on host(s) <4*n-62-20-5>, in queue <gpuv100>, as user <s242823> in cluster <dcc> at Mon Nov 17 21:48:01 2025
</zhome/b1/8/213657> was used as the home directory.
</zhome/b1/8/213657/DeepLearning> was used as the working directory.
Started at Mon Nov 17 21:48:01 2025
Terminated at Mon Nov 17 22:57:19 2025
Results reported at Mon Nov 17 22:57:19 2025

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/bash

#BSUB -J TPT                  # Job name
#BSUB -o logs/outpu_tpt_%J.log                # Output log file (including job ID %J)
#BSUB -e logs/error_tpt_%J.err                 # Error log file
#BSUB -q gpuv100                          # Queue name (gpu queue)
#BSUB -gpu "num=1:mode=exclusive_process"   # Request 1 GPU
#BSUB -R "rusage[mem=4G]"             # Request 5 GB of RAM
#BSUB -W 06:00                        # Time limit (8 hours)
#BSUB -R "span[hosts=1]"             # Number of CPUs
#BSUB -n 4                            # Number of CPU cores

# Run this command first to make the script executable:
# chmod +x job.sh
# Then, when wanting to run on GPU, we need to run this job in the terminal with:
# bsub < ./job.sh
# It uses some scheduling system which uses these bsub arguments above to assign ressources somehow :)

# Load the cuda module to make it accessible to pytorch
module load cuda

# changes directory into your home (change this to your own home path (which you can find with 'echo $HOME'))
cd /zhome/b1/8/213657/
#cd /zhome/63/7/219953/
# sources the python virtual environment (not sure if you need this, probably not if you installed everything in the base python)
source venv/bin/activate
# changes directory into the deep learning project folder
cd DeepLearning
# executes the script
python tptrans.py --k 1000 --epochs 300 --ds_window_total 420 --ds_window_pred 120

------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :                                   4139.82 sec.
    Max Memory :                                 3737 MB
    Average Memory :                             3666.55 MB
    Total Requested Memory :                     16384.00 MB
    Delta Memory :                               12647.00 MB
    Max Swap :                                   -
    Max Processes :                              4
    Max Threads :                                16
    Run time :                                   4158 sec.
    Turnaround time :                            4643 sec.

The output (if any) is above this job summary.



PS:

Read file <logs/error_tpt_27059851.err> for stderr output of this job.

