
Total dataset size: 53479
Using cuda...
Epoch 1/300 | Train Loss: 0.469201 | Val Loss: 0.190751
Epoch 198/300 | Train Loss: 0.004670 | Val Loss: 0.004813
Epoch 199/300 | Train Loss: 0.004730 | Val Loss: 0.004518
Epoch 200/300 | Train Loss: 0.004065 | Val Loss: 0.004067
Epoch 201/300 | Train Loss: 0.003612 | Val Loss: 0.011306
Epoch 202/300 | Train Loss: 0.004119 | Val Loss: 0.003926
Epoch 203/300 | Train Loss: 0.003584 | Val Loss: 0.005779
Epoch 204/300 | Train Loss: 0.004780 | Val Loss: 0.005960
Epoch 205/300 | Train Loss: 0.004454 | Val Loss: 0.006456
Epoch 206/300 | Train Loss: 0.004031 | Val Loss: 0.003580
Epoch 207/300 | Train Loss: 0.004658 | Val Loss: 0.004835
Epoch 208/300 | Train Loss: 0.005172 | Val Loss: 0.005256
Epoch 209/300 | Train Loss: 0.004312 | Val Loss: 0.005607
Epoch 210/300 | Train Loss: 0.003383 | Val Loss: 0.007309
Epoch 211/300 | Train Loss: 0.003873 | Val Loss: 0.007537
Epoch 212/300 | Train Loss: 0.004203 | Val Loss: 0.004096
Epoch 213/300 | Train Loss: 0.003305 | Val Loss: 0.008236
Epoch 214/300 | Train Loss: 0.004574 | Val Loss: 0.004542
Epoch 215/300 | Train Loss: 0.002559 | Val Loss: 0.005645
Epoch 216/300 | Train Loss: 0.002648 | Val Loss: 0.003774
Epoch 217/300 | Train Loss: 0.002977 | Val Loss: 0.004521
Epoch 218/300 | Train Loss: 0.003081 | Val Loss: 0.005752
Epoch 219/300 | Train Loss: 0.002597 | Val Loss: 0.004022
Epoch 220/300 | Train Loss: 0.003240 | Val Loss: 0.004026
Epoch 221/300 | Train Loss: 0.003036 | Val Loss: 0.004243
Epoch 222/300 | Train Loss: 0.003404 | Val Loss: 0.003513
Epoch 223/300 | Train Loss: 0.002800 | Val Loss: 0.004005
Epoch 224/300 | Train Loss: 0.002662 | Val Loss: 0.004537
Epoch 225/300 | Train Loss: 0.002469 | Val Loss: 0.003597
Epoch 226/300 | Train Loss: 0.002276 | Val Loss: 0.003246
Epoch 227/300 | Train Loss: 0.002778 | Val Loss: 0.004562
Epoch 228/300 | Train Loss: 0.002562 | Val Loss: 0.003161
Epoch 229/300 | Train Loss: 0.001925 | Val Loss: 0.003618
Epoch 230/300 | Train Loss: 0.003878 | Val Loss: 0.005703
Epoch 231/300 | Train Loss: 0.002497 | Val Loss: 0.003399
Epoch 232/300 | Train Loss: 0.002062 | Val Loss: 0.003645
Epoch 233/300 | Train Loss: 0.003549 | Val Loss: 0.004860
Epoch 234/300 | Train Loss: 0.003048 | Val Loss: 0.003820
Epoch 235/300 | Train Loss: 0.001934 | Val Loss: 0.003032
Epoch 236/300 | Train Loss: 0.002489 | Val Loss: 0.003252
Epoch 237/300 | Train Loss: 0.002934 | Val Loss: 0.005400
Epoch 238/300 | Train Loss: 0.003551 | Val Loss: 0.003501
Epoch 239/300 | Train Loss: 0.002830 | Val Loss: 0.004296
Epoch 240/300 | Train Loss: 0.003170 | Val Loss: 0.002994
Epoch 241/300 | Train Loss: 0.002297 | Val Loss: 0.003350
Epoch 242/300 | Train Loss: 0.001832 | Val Loss: 0.003301
Epoch 243/300 | Train Loss: 0.002311 | Val Loss: 0.004712
Epoch 244/300 | Train Loss: 0.002113 | Val Loss: 0.004214
Epoch 245/300 | Train Loss: 0.001746 | Val Loss: 0.003700
Epoch 246/300 | Train Loss: 0.002919 | Val Loss: 0.003403
Epoch 247/300 | Train Loss: 0.002112 | Val Loss: 0.004012
Epoch 248/300 | Train Loss: 0.002384 | Val Loss: 0.003422
Epoch 249/300 | Train Loss: 0.002636 | Val Loss: 0.004284
Epoch 250/300 | Train Loss: 0.002182 | Val Loss: 0.003697
Epoch 251/300 | Train Loss: 0.002284 | Val Loss: 0.003156
Epoch 252/300 | Train Loss: 0.002050 | Val Loss: 0.002957
Epoch 253/300 | Train Loss: 0.002103 | Val Loss: 0.005908
Epoch 254/300 | Train Loss: 0.001951 | Val Loss: 0.003331
Epoch 255/300 | Train Loss: 0.001856 | Val Loss: 0.003577
Epoch 256/300 | Train Loss: 0.002261 | Val Loss: 0.004004
Epoch 257/300 | Train Loss: 0.002791 | Val Loss: 0.004403
Epoch 258/300 | Train Loss: 0.001696 | Val Loss: 0.002850
Epoch 259/300 | Train Loss: 0.002173 | Val Loss: 0.004820
Epoch 260/300 | Train Loss: 0.003034 | Val Loss: 0.003320
Epoch 261/300 | Train Loss: 0.001885 | Val Loss: 0.003074
Epoch 262/300 | Train Loss: 0.001820 | Val Loss: 0.002790
Epoch 263/300 | Train Loss: 0.002310 | Val Loss: 0.004283
Epoch 264/300 | Train Loss: 0.001938 | Val Loss: 0.002992
Epoch 265/300 | Train Loss: 0.002668 | Val Loss: 0.004847
Epoch 266/300 | Train Loss: 0.002164 | Val Loss: 0.003006
Epoch 267/300 | Train Loss: 0.001607 | Val Loss: 0.003536
Epoch 268/300 | Train Loss: 0.001838 | Val Loss: 0.002865
Epoch 269/300 | Train Loss: 0.002797 | Val Loss: 0.005412
Epoch 270/300 | Train Loss: 0.002042 | Val Loss: 0.004929
Epoch 271/300 | Train Loss: 0.002130 | Val Loss: 0.007359
Epoch 272/300 | Train Loss: 0.001951 | Val Loss: 0.003049
Epoch 273/300 | Train Loss: 0.002750 | Val Loss: 0.003474
Epoch 274/300 | Train Loss: 0.001610 | Val Loss: 0.002630
Epoch 275/300 | Train Loss: 0.001258 | Val Loss: 0.002631
Epoch 276/300 | Train Loss: 0.002877 | Val Loss: 0.006870
Epoch 277/300 | Train Loss: 0.002133 | Val Loss: 0.002771
Epoch 278/300 | Train Loss: 0.002546 | Val Loss: 0.004436
Epoch 279/300 | Train Loss: 0.001680 | Val Loss: 0.002618
Epoch 280/300 | Train Loss: 0.001516 | Val Loss: 0.002625
Epoch 281/300 | Train Loss: 0.002016 | Val Loss: 0.003656
Epoch 282/300 | Train Loss: 0.001782 | Val Loss: 0.003055
Epoch 283/300 | Train Loss: 0.001708 | Val Loss: 0.002871
Epoch 284/300 | Train Loss: 0.002769 | Val Loss: 0.003453
Epoch 285/300 | Train Loss: 0.001957 | Val Loss: 0.003863
Epoch 286/300 | Train Loss: 0.001902 | Val Loss: 0.006221
Epoch 287/300 | Train Loss: 0.002384 | Val Loss: 0.003601
Epoch 288/300 | Train Loss: 0.002653 | Val Loss: 0.003120
Epoch 289/300 | Train Loss: 0.001513 | Val Loss: 0.003156
Epoch 290/300 | Train Loss: 0.001203 | Val Loss: 0.002575
Epoch 291/300 | Train Loss: 0.001997 | Val Loss: 0.003717
Epoch 292/300 | Train Loss: 0.001905 | Val Loss: 0.003338
Epoch 293/300 | Train Loss: 0.001372 | Val Loss: 0.003436
Epoch 294/300 | Train Loss: 0.001816 | Val Loss: 0.003867
Epoch 295/300 | Train Loss: 0.002278 | Val Loss: 0.003314
Epoch 296/300 | Train Loss: 0.001536 | Val Loss: 0.003754
Epoch 297/300 | Train Loss: 0.001715 | Val Loss: 0.002888
Epoch 298/300 | Train Loss: 0.001922 | Val Loss: 0.002978
Epoch 299/300 | Train Loss: 0.001768 | Val Loss: 0.002916
Epoch 300/300 | Train Loss: 0.002509 | Val Loss: 0.003194
Test Loss: 0.003032
Done with test5

------------------------------------------------------------
Sender: LSF System <lsfadmin@hpc.dtu.dk>
Subject: Job 27110967: <TPTrans> in cluster <dcc> Exited

Job <TPTrans> was submitted from host <gbarlogin1> by user <s242823> in cluster <dcc> at Thu Nov 20 12:14:57 2025
Job was executed on host(s) <4*n-62-20-14>, in queue <gpuv100>, as user <s242823> in cluster <dcc> at Thu Nov 20 13:05:34 2025
</zhome/b1/8/213657> was used as the home directory.
</zhome/b1/8/213657/DeepLearning> was used as the working directory.
Started at Thu Nov 20 13:05:34 2025
Terminated at Thu Nov 20 19:17:09 2025
Results reported at Thu Nov 20 19:17:09 2025

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
#!/bin/bash

#BSUB -J TPTrans                  # Job name
#BSUB -o logs/output_tpt_%J.log                # Output log file (including job ID %J)
#BSUB -e logs/error_tpt_%J.err                 # Error log file
#BSUB -q gpuv100                          # Queue name (gpu queue)
#BSUB -gpu "num=1:mode=exclusive_process"   # Request 1 GPU
#BSUB -R "rusage[mem=4G]"             # Request 4 GB of RAM
#BSUB -W 20:00                        # Time limit (6 hours)
#BSUB -R "span[hosts=1]"             # Number of CPUs
#BSUB -n 4                            # Number of CPU cores

# Run this command first to make the script executable:
# chmod +x job.sh
# Then, when wanting to run on GPU, we need to run this job in the terminal with:
# bsub < ./job.sh
# It uses some scheduling system which uses these bsub arguments above to assign ressources somehow :)

# Load the cuda module to make it accessible to pytorch
module load cuda

# changes directory into your home (change this to your own home path (which you can find with 'echo $HOME'))
cd /zhome/b1/8/213657/
#cd /zhome/63/7/219953/
# sources the python virtual environment (not sure if you need this, probably not if you installed everything in the base python)
source venv/bin/activate
# changes directory into the deep learning project folder
cd DeepLearning
# executes the script
python tptrans.py --k 1000 --epochs 300 --ds_window_total 420 --ds_window_pred 60

echo "Done with test1"

python tptrans.py --k 1000 --epochs 300 --ds_window_total 480 --ds_window_pred 120

echo "Done with test2"

python tptrans.py --k 1500 --epochs 300 --ds_window_total 540 --ds_window_pred 180

echo "Done with test3"

python tptrans.py --k 2000 --epochs 300 --ds_window_total 600 --ds_window_pred 240

echo "Done with test4"

python tptrans.py --k 2500 --epochs 300 --ds_window_total 660 --ds_window_pred 300

echo "Done with test5"
------------------------------------------------------------

TERM_MEMLIMIT: job killed after reaching LSF memory usage limit.
Exited with signal termination: 25.

Resource usage summary:

    CPU time :                                   22107.32 sec.
    Max Memory :                                 16384 MB
    Average Memory :                             4385.06 MB
    Total Requested Memory :                     16384.00 MB
    Delta Memory :                               0.00 MB
    Max Swap :                                   -
    Max Processes :                              4
    Max Threads :                                16
    Run time :                                   22295 sec.
    Turnaround time :                            25332 sec.

The output (if any) is above this job summary.



PS:

Read file <logs/error_tpt_27110967.err> for stderr output of this job.

